t,x_planet,y_planet,x_sputnik,y_sputnik,vx_planet,vy_planet,vx_sputnik,vy_sputnik,energy
4.534498138216511e+06,7.777563321497804e+11,5.889220444226201e+10,4.014922202760040e+11,4.219334535472090e+10,-9.912190038801933e+02,1.296255741287817e+04,-8.487791753524178e+04,9.210663110547277e+03,-1.642369237915023e+35
4.571973329441441e+06,7.777190324973369e+11,5.937796710247998e+10,3.983108301579929e+11,4.253845603722803e+10,-9.994126664526103e+02,1.296193440986590e+04,-8.490862613869079e+04,9.207407671677083e+03,-1.642369237915023e+35
4.609448520666371e+06,7.776814257929897e+11,5.986370631963390e+10,3.951282802944974e+11,4.288344277750370e+10,-1.007605945953260e+03,1.296130628846293e+04,-8.493981340232643e+04,9.204047870926601e+03,-1.642369237915023e+35
4.646923711891301e+06,7.776435120511532e+11,6.034942190191530e+10,3.919445525400816e+11,4.322830159488353e+10,-1.015798839261139e+03,1.296067304889400e+04,-8.497149045945171e+04,9.200579963414850e+03,-1.642369237915023e+35
4.684398903116231e+06,7.776052912863583e+11,6.083511365752417e+10,3.887596283256638e+11,4.357302836539243e+10,-1.023991343255353e+03,1.296003469138564e+04,-8.500366878828968e+04,9.197000044426746e+03,-1.642369237915022e+35
4.721874094341161e+06,7.775667635132531e+11,6.132078139466903e+10,3.855734886453464e+11,4.391761881560603e+10,-1.032183454815116e+03,1.295939121616620e+04,-8.503636022514071e+04,9.193304041400223e+03,-1.642369237915023e+35
4.759349285566091e+06,7.775279287466027e+11,6.180642492156698e+10,3.823861140427407e+11,4.426206851620329e+10,-1.040375170819752e+03,1.295874262346582e+04,-8.506957697813619e+04,9.189487705449535e+03,-1.642369237915022e+35
4.796824476791020e+06,7.774887870012889e+11,6.229204404644379e+10,3.791974845967652e+11,4.460637287519219e+10,-1.048566488148695e+03,1.295808891351646e+04,-8.510333164161901e+04,9.185546602394312e+03,-1.642369237915021e+35
4.834299668015950e+06,7.774493382923109e+11,6.277763857753394e+10,3.760075799068928e+11,4.495052713078955e+10,-1.056757403681496e+03,1.295743008655190e+04,-8.513763721118360e+04,9.181476103261619e+03,-1.642369237915021e+35
4.871774859240880e+06,7.774095826347844e+11,6.326320832308073e+10,3.728163790778206e+11,4.529452634393441e+10,-1.064947914297814e+03,1.295676614280770e+04,-8.517250709940959e+04,9.177271374225937e+03,-1.642369237915021e+35
4.909250050465810e+06,7.773695200439423e+11,6.374875309133630e+10,3.696238607035379e+11,4.563836539041336e+10,-1.073138016877430e+03,1.295609708252125e+04,-8.520795515232546e+04,9.172927365949297e+03,-1.642369237915020e+35
4.946725241690740e+06,7.773291505351340e+11,6.423427269056173e+10,3.664300028507615e+11,4.598203895257451e+10,-1.081327708300236e+03,1.295542290593173e+04,-8.524399566664053e+04,9.168438802280987e+03,-1.642369237915021e+35
4.984200432915670e+06,7.772884741238265e+11,6.471976692902708e+10,3.632347830417113e+11,4.632554151060526e+10,-1.089516985446244e+03,1.295474361328013e+04,-8.528064340778586e+04,9.163800168273187e+03,-1.642369237915019e+35
5.021675624140600e+06,7.772474908256033e+11,6.520523561501151e+10,3.600381782361936e+11,4.666886733334744e+10,-1.097705845195586e+03,1.295405920480927e+04,-8.531791362880716e+04,9.159005697465553e+03,-1.642369237915019e+35
5.059150815365530e+06,7.772062006561647e+11,6.569067855680328e+10,3.568401648129595e+11,4.701201046862149e+10,-1.105894284428513e+03,1.295336968076376e+04,-8.535582209015499e+04,9.154049358388151e+03,-1.642369237915020e+35
5.096626006590459e+06,7.771646036313281e+11,6.617609556269987e+10,3.536407185503045e+11,4.735496473302924e+10,-1.114082300025398e+03,1.295267504139001e+04,-8.539438508042056e+04,9.148924840228259e+03,-1.642369237915019e+35
5.134101197815389e+06,7.771226997670280e+11,6.666148644100801e+10,3.504398146058721e+11,4.769772370120310e+10,-1.122269888866735e+03,1.295197528693624e+04,-8.543361943806786e+04,9.143625537602267e+03,-1.642369237915018e+35
5.171576389040319e+06,7.770804890793154e+11,6.714685100004379e+10,3.472374274956238e+11,4.804028069446672e+10,-1.130457047833144e+03,1.295127041765249e+04,-8.547354257421639e+04,9.138144534369330e+03,-1.642369237915019e+35
5.209051580265249e+06,7.770379715843585e+11,6.763218904813269e+10,3.440335310719348e+11,4.838262876887012e+10,-1.138643773805369e+03,1.295056043379059e+04,-8.551417249653123e+04,9.132474586418393e+03,-1.642369237915018e+35
5.246526771490179e+06,7.769951472984424e+11,6.811750039360966e+10,3.408280985007721e+11,4.872476070255935e+10,-1.146830063664280e+03,1.294984533560420e+04,-8.555552783428130e+04,9.126608103354751e+03,-1.642369237915018e+35
5.284001962715109e+06,7.769520162379688e+11,6.860278484481918e+10,3.376211022379117e+11,4.906666898243797e+10,-1.155015914290874e+03,1.294912512334876e+04,-8.559762786462951e+04,9.120537129006418e+03,-1.642369237915017e+35
5.321477153940039e+06,7.769085784194564e+11,6.908804221011537e+10,3.344125140041456e+11,4.940834579007459e+10,-1.163201322566276e+03,1.294839979728154e+04,-8.564049254022304e+04,9.114253320664066e+03,-1.642369237915017e+35
5.358952345164969e+06,7.768648338595410e+11,6.957327229786200e+10,3.312023047594291e+11,4.974978298680729e+10,-1.171386285371741e+03,1.294766935766160e+04,-8.568414251815522e+04,9.107747926961321e+03,-1.642369237915016e+35
5.396427536389899e+06,7.768207825749750e+11,7.005847491643257e+10,3.279904446759174e+11,5.009097209799192e+10,-1.179570799588656e+03,1.294693380474981e+04,-8.572859919037527e+04,9.101011764294504e+03,-1.642369237915015e+35
5.433902727614828e+06,7.767764245826278e+11,7.054364987421042e+10,3.247769031098322e+11,5.043190429633783e+10,-1.187754862098537e+03,1.294619313880885e+04,-8.577388471562663e+04,9.094035191672565e+03,-1.642369237915014e+35
5.471377918839758e+06,7.767317598994856e+11,7.102879697958876e+10,3.215616485721033e+11,5.077257038426972e+10,-1.195938469783035e+03,1.294544736010321e+04,-8.582002205299886e+04,9.086808083878857e+03,-1.642369237915014e+35
5.508853110064688e+06,7.766867885426515e+11,7.151391604097073e+10,3.183446486977195e+11,5.111296077525021e+10,-1.204121619523933e+03,1.294469646889918e+04,-8.586703499718383e+04,9.079319802816430e+03,-1.642369237915014e+35
5.546328301289618e+06,7.766415105293456e+11,7.199900686676950e+10,3.151258702137266e+11,5.145306547399226e+10,-1.212304308203150e+03,1.294394046546487e+04,-8.591494821553162e+04,9.071559166897638e+03,-1.642369237915012e+35
5.583803492514548e+06,7.765959258769045e+11,7.248406926540831e+10,3.119052789057994e+11,5.179287405548560e+10,-1.220486532702741e+03,1.294317935007017e+04,-8.596378728700754e+04,9.063514418327015e+03,-1.642369237915011e+35
5.621278683739478e+06,7.765500346027820e+11,7.296910304532056e+10,3.086828395833186e+11,5.213237564275499e+10,-1.228668289904899e+03,1.294241312298680e+04,-8.601357874315724e+04,9.055173188113346e+03,-1.642369237915011e+35
5.658753874964408e+06,7.765038367245485e+11,7.345410801494984e+10,3.054585160428717e+11,5.247155888326197e+10,-1.236849576691952e+03,1.294164178448827e+04,-8.606435011119355e+04,9.046522458632620e+03,-1.642369237915010e+35
5.696229066189338e+06,7.764573322598912e+11,7.393908398275006e+10,3.022322710300980e+11,5.281041192385484e+10,-1.245030389946371e+03,1.294086533484992e+04,-8.611612995932464e+04,9.037548523548032e+03,-1.642369237915009e+35
5.733704257414267e+06,7.764105212266145e+11,7.442403075718546e+10,2.990040661997910e+11,5.314892238416375e+10,-1.253210726550765e+03,1.294008377434886e+04,-8.616894794445045e+04,9.028236944876055e+03,-1.642369237915009e+35
5.771179448639197e+06,7.763634036426392e+11,7.490894814673070e+10,2.957738620741671e+11,5.348707732832990e+10,-1.261390583387885e+03,1.293929710326405e+04,-8.622283486236123e+04,9.018572506968947e+03,-1.642369237915007e+35
5.808654639864127e+06,7.763159795260031e+11,7.539383595987093e+10,2.925416179992036e+11,5.382486323494851e+10,-1.269569957340625e+03,1.293850532187622e+04,-8.627782270057942e+04,9.008539167163504e+03,-1.642369237915006e+35
5.846129831089057e+06,7.762682488948607e+11,7.587869400510185e+10,2.893072920989449e+11,5.416226596509564e+10,-1.277748845292021e+03,1.293770843046791e+04,-8.633394469399442e+04,8.998120002823298e+03,-1.642369237915005e+35
5.883605022313987e+06,7.762202117674835e+11,7.636352209092981e+10,2.860708412276689e+11,5.449927072829831e+10,-1.285927244125255e+03,1.293690642932349e+04,-8.639123538344717e+04,8.987297154476908e+03,-1.642369237915003e+35
5.921080213538917e+06,7.761718681622596e+11,7.684832002587181e+10,2.828322209198002e+11,5.483586204629543e+10,-1.294105150723653e+03,1.293609931872911e+04,-8.644973067743042e+04,8.976051764727425e+03,-1.642369237915002e+35
5.958555404763847e+06,7.761232180976942e+11,7.733308761845564e+10,2.795913853374495e+11,5.517202371442471e+10,-1.302282561970688e+03,1.293528709897275e+04,-8.650946791707889e+04,8.964363912578539e+03,-1.642369237915002e+35
5.996030595988777e+06,7.760742615924089e+11,7.781782467721989e+10,2.763482872154540e+11,5.550773876045652e+10,-1.310459474749982e+03,1.293446977034417e+04,-8.657048594463264e+04,8.952212542789615e+03,-1.642369237915000e+35
6.033505787213706e+06,7.760249986651423e+11,7.830253101071407e+10,2.731028778037830e+11,5.584298940068062e+10,-1.318635885945304e+03,1.293364733313495e+04,-8.663282517556562e+04,8.939575389835823e+03,-1.642369237914999e+35
6.070980978438636e+06,7.759754293347498e+11,7.878720642749861e+10,2.698551068071691e+11,5.617775699303499e+10,-1.326811792440571e+03,1.293281978763847e+04,-8.669652767458078e+04,8.926428896009458e+03,-1.642369237914997e+35
6.108456169663566e+06,7.759255536202034e+11,7.927185073614502e+10,2.666049223218157e+11,5.651202198704787e+10,-1.334987191119855e+03,1.293198713414993e+04,-8.676163723568199e+04,8.912748123154470e+03,-1.642369237914996e+35
6.145931360888496e+06,7.758753715405920e+11,7.975646374523587e+10,2.633522707690246e+11,5.684576387034416e+10,-1.343162078867376e+03,1.293114937296632e+04,-8.682819946654238e+04,8.898506657477636e+03,-1.642369237914994e+35
6.183406552113426e+06,7.758248831151215e+11,8.024104526336490e+10,2.600970968255763e+11,5.717896111144537e+10,-1.351336452567507e+03,1.293030650438643e+04,-8.689626187739680e+04,8.883676506826094e+03,-1.642369237914992e+35
6.220881743338356e+06,7.757740883631140e+11,8.072559509913708e+10,2.568393433506924e+11,5.751159109856857e+10,-1.359510309104777e+03,1.292945852871088e+04,-8.696587397469512e+04,8.868227989761752e+03,-1.642369237914990e+35
6.258356934563286e+06,7.757229873040088e+11,8.121011306116870e+10,2.535789513093940e+11,5.784363007410323e+10,-1.367683645363866e+03,1.292860544624207e+04,-8.703708735976031e+04,8.852129615697555e+03,-1.642369237914988e+35
6.295832125788216e+06,7.756715799573617e+11,8.169459895808739e+10,2.503158596920657e+11,5.817505306441632e+10,-1.375856458229613e+03,1.292774725728423e+04,-8.710995583270211e+04,8.835347955288240e+03,-1.642369237914986e+35
6.333307317013145e+06,7.756198663428453e+11,8.217905259853221e+10,2.470500054300231e+11,5.850583380460374e+10,-1.384028744587011e+03,1.292688396214337e+04,-8.718453550184259e+04,8.817847500188158e+03,-1.642369237914983e+35
6.370782508238075e+06,7.755678464802491e+11,8.266347379115376e+10,2.437813233068718e+11,5.883594465777203e+10,-1.392200501321212e+03,1.292601556112731e+04,-8.726088489891388e+04,8.799590511200131e+03,-1.642369237914981e+35
6.408257699463005e+06,7.755155203894792e+11,8.314786234461418e+10,2.405097458654373e+11,5.916535652839516e+10,-1.400371725317526e+03,1.292514205454569e+04,-8.733906510028976e+04,8.780536853741327e+03,-1.642369237914978e+35
6.445732890687935e+06,7.754628880905583e+11,8.363221806758727e+10,2.372352033100349e+11,5.949403876924947e+10,-1.408542413461424e+03,1.292426344270995e+04,-8.741913985451229e+04,8.760643819443501e+03,-1.642369237914976e+35
6.483208081912865e+06,7.754099496036261e+11,8.411654076875848e+10,2.339576234038378e+11,5.982195908138316e+10,-1.416712562638536e+03,1.292337972593333e+04,-8.750117571636949e+04,8.739865932584766e+03,-1.642369237914973e+35
6.520683273137795e+06,7.753567049489386e+11,8.460083025682512e+10,2.306769313610947e+11,6.014908340652522e+10,-1.424882169734653e+03,1.292249090453087e+04,-8.758524218777199e+04,8.718154739916756e+03,-1.642369237914970e+35
6.558158464362725e+06,7.753031541468689e+11,8.508508634049626e+10,2.273930497339365e+11,6.047537581128265e+10,-1.433051231635730e+03,1.292159697881943e+04,-8.767141186566191e+04,8.695458582303429e+03,-1.642369237914967e+35
6.595633655587655e+06,7.752492972179066e+11,8.556930882849292e+10,2.241058982935053e+11,6.080079836241179e+10,-1.441219745227885e+03,1.292069794911766e+04,-8.775976059716646e+04,8.671722346424078e+03,-1.642369237914964e+35
6.633108846812584e+06,7.751951341826581e+11,8.605349752954808e+10,2.208153939051301e+11,6.112531099238149e+10,-1.449387707397401e+03,1.291979381574602e+04,-8.785036764217970e+04,8.646887194611705e+03,-1.642369237914960e+35
6.670584038037514e+06,7.751406650618462e+11,8.653765225240677e+10,2.175214503972681e+11,6.144887135436918e+10,-1.457555115030725e+03,1.291888457902678e+04,-8.794331584351686e+04,8.620890270696849e+03,-1.642369237914957e+35
6.708059229262444e+06,7.750858898763108e+11,8.702177280582613e+10,2.142239784239264e+11,6.177143466574747e+10,-1.465721965014472e+03,1.291797023928400e+04,-8.803869180473403e+04,8.593664379504100e+03,-1.642369237914952e+35
6.745534420487374e+06,7.750308086470082e+11,8.750585899857549e+10,2.109228853202752e+11,6.209295353902596e+10,-1.473888254235424e+03,1.291705079684357e+04,-8.813658607563976e+04,8.565137637401620e+03,-1.642369237914948e+35
6.783009611712304e+06,7.749754213950114e+11,8.798991063943639e+10,2.076180749511660e+11,6.241337779911050e+10,-1.482053979580530e+03,1.291612625203316e+04,-8.823709334544055e+04,8.535233091030494e+03,-1.642369237914943e+35
6.820484802937234e+06,7.749197281415100e+11,8.847392753720273e+10,2.043094475522708e+11,6.273265428562895e+10,-1.490219137936911e+03,1.291519660518225e+04,-8.834031264335547e+04,8.503868301038045e+03,-1.642369237914938e+35
6.857959994162164e+06,7.748637289078104e+11,8.895790950068076e+10,2.009968995635672e+11,6.305072663894730e+10,-1.498383726191856e+03,1.291426185662214e+04,-8.844634754640220e+04,8.470954887304357e+03,-1.642369237914934e+35
6.895435185387094e+06,7.748074237153357e+11,8.944185633868918e+10,1.976803234549104e+11,6.336753506836144e+10,-1.506547741232826e+03,1.291332200668590e+04,-8.855530639389090e+04,8.436398031781238e+03,-1.642369237914928e+35
6.932910376612023e+06,7.747508125856254e+11,8.992576786005922e+10,1.943596075434503e+11,6.368301610079741e+10,-1.514711179947454e+03,1.291237705570845e+04,-8.866730250795817e+04,8.400095934654471e+03,-1.642369237914923e+35
6.970385567836953e+06,7.746938955403357e+11,9.040964387363469e+10,1.910346358026852e+11,6.399710230818310e+10,-1.522874039223547e+03,1.291142700402648e+04,-8.878245441922208e+04,8.361939219090145e+03,-1.642369237914917e+35
7.007860759061883e+06,7.746366726012396e+11,9.089348418827205e+10,1.877052876629813e+11,6.430972201146862e+10,-1.531036315949087e+03,1.291047185197849e+04,-8.890088609633165e+04,8.321810279330914e+03,-1.642369237914911e+35
7.045335950286813e+06,7.745791437902266e+11,9.137728861284047e+10,1.843714378034424e+11,6.462079895906551e+10,-1.539198007012228e+03,1.290951159990479e+04,-8.902272717780860e+04,8.279582566364943e+03,-1.642369237914905e+35
7.082811141511743e+06,7.745213091293027e+11,9.186105695622192e+10,1.810329559350776e+11,6.493025197724809e+10,-1.547359109301303e+03,1.290854624814750e+04,-8.914811320412223e+04,8.235119804796208e+03,-1.642369237914899e+35
7.120286332736673e+06,7.744631686405908e+11,9.234478902731123e+10,1.776897065753097e+11,6.523799458980916e+10,-1.555519619704821e+03,1.290757579705052e+04,-8.927718584738394e+04,8.188275133897176e+03,-1.642369237914892e+35
7.157761523961603e+06,7.744047223463301e+11,9.282848463501614e+10,1.743415488139687e+11,6.554393460398652e+10,-1.563679535111468e+03,1.290660024695959e+04,-8.941009313537553e+04,8.138890165122259e+03,-1.642369237914886e+35
7.195236715186533e+06,7.743459702688766e+11,9.331214358825739e+10,1.709883360710591e+11,6.584797365937305e+10,-1.571838852410112e+03,1.290561959822222e+04,-8.954698966581347e+04,8.086793947602086e+03,-1.642369237914879e+35
7.232711906411462e+06,7.742869124307028e+11,9.379576569596875e+10,1.676299158467589e+11,6.615000673619053e+10,-1.579997568489797e+03,1.290463385118775e+04,-8.968803680577096e+04,8.031801832326155e+03,-1.642369237914872e+35
7.270187097636392e+06,7.742275488543976e+11,9.427935076709715e+10,1.642661294643176e+11,6.644992161894299e+10,-1.588155680239751e+03,1.290364300620729e+04,-8.983340286999888e+04,7.973714224858417e+03,-1.642369237914865e+35
7.307662288861322e+06,7.741678795626669e+11,9.476289861060269e+10,1.608968118067852e+11,6.674759831106789e+10,-1.596313184549382e+03,1.290264706363379e+04,-8.998326327046612e+04,7.912315215524194e+03,-1.642369237914858e+35
7.345137480086252e+06,7.741079045783328e+11,9.524640903545874e+10,1.575217910488202e+11,6.704290839577163e+10,-1.604470078308282e+03,1.290164602382199e+04,-9.013780062773422e+04,7.847371075069505e+03,-1.642369237914851e+35
7.382612671311182e+06,7.740476239243340e+11,9.572988185065199e+10,1.541408883852132e+11,6.733571433776801e+10,-1.612626358406226e+03,1.290063988712842e+04,-9.029720483273648e+04,7.778628602843813e+03,-1.642369237914844e+35
7.420087862536112e+06,7.739870376237260e+11,9.621331686518254e+10,1.507539177582372e+11,6.762586872013591e+10,-1.620782021733173e+03,1.289962865391143e+04,-9.046167304508362e+04,7.705813313621429e+03,-1.642369237914838e+35
7.457563053761042e+06,7.739261456996805e+11,9.669671388806393e+10,1.473606855865084e+11,6.791321340997491e+10,-1.628937065179270e+03,1.289861232453116e+04,-9.063140961109410e+04,7.628627448293792e+03,-1.642369237914833e+35
7.495038244985972e+06,7.738649481754862e+11,9.718007272832326e+10,1.439609904987330e+11,6.819757864596925e+10,-1.637091485634849e+03,1.289759089934958e+04,-9.080662588126000e+04,7.546747792887868e+03,-1.642369237914829e+35
7.532513436210901e+06,7.738034450745479e+11,9.766339319500119e+10,1.405546230765538e+11,6.847878204037621e+10,-1.645245279990429e+03,1.289656437873042e+04,-9.098753990271101e+04,7.459823289768341e+03,-1.642369237914826e+35
